"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.221404838E1,4.529551818E-1,2.906925720E-1,-3.254641508E0
5.223403138E1,1.059639583E0,6.895609725E-1,-2.885940648E0
5.225401338E1,1.695580711E0,8.940804961E-1,-1.681544616E0
5.227399538E1,1.695160004E0,1.145635607E0,-5.262312824E-1
5.229397738E1,1.004410146E0,1.128024671E0,3.413791609E-1
5.231395938E1,4.642100121E-1,1.301432622E0,4.739764702E-1
5.233394238E1,4.497769643E-1,1.489299860E0,4.906234932E-1
5.235392438E1,5.714886219E-1,1.857169247E0,1.418253266E0
5.237390638E1,2.841711358E-1,2.366409982E0,1.973114855E0
5.239388838E1,3.493101049E-1,1.978287595E0,2.204952278E0
5.241387038E1,4.232084223E-1,4.880972037E-1,3.510053151E0
5.243385338E1,6.387861637E-1,-1.800776945E0,4.330611050E0
5.245383538E1,2.403337561E-1,-2.496556139E0,3.962208397E0
5.247381738E1,-3.430450326E-1,-1.482462418E0,2.064268270E0
5.249379938E1,-9.930632591E-1,-5.291899735E-1,5.520122409E-1
5.251378238E1,-1.628661667E0,-5.426183966E-1,2.167779189E-1
5.253376438E1,-1.907131219E0,-8.749185857E-1,5.178639168E-1
5.255374638E1,-1.633458577E0,-1.259048494E0,1.000056310E0
5.257372838E1,-1.027842644E0,-1.608531311E0,1.237931567E0
5.259371038E1,-5.576360929E-1,-1.532599661E0,1.011029779E0
5.261369338E1,-3.155890295E-1,-1.390338951E0,-8.206976473E-2
5.263367538E1,-3.845759416E-2,-1.352509220E0,-1.178833174E0
5.265365738E1,2.157481877E-1,-1.002023313E0,-2.093679764E0
5.267363938E1,5.150522831E-1,-5.907585230E-1,-2.524341815E0
5.269362238E1,4.603151818E-1,-2.240734899E-1,-3.009658375E0
5.271360438E1,3.895256462E-1,2.565728992E-2,-3.337912876E0
5.273358638E1,3.804010296E-2,2.658328423E-1,-3.448138154E0
5.275356838E1,1.243292551E-1,1.223582500E-1,-3.183270394E0
5.277355100E1,3.215670401E-1,1.102983677E-1,-2.839459961E0
5.279353400E1,1.819325702E-1,2.511487296E-1,-2.274533560E0
5.281351600E1,-2.016453066E-1,3.199070156E-1,-2.004036686E0
5.283349800E1,3.394802045E-1,4.860524324E-1,-8.146814471E-1
5.285348000E1,2.598812356E-1,6.724528965E-1,2.676627284E-1
5.287346200E1,2.851376623E-1,8.005572054E-1,4.283892381E-1
5.289344500E1,1.881425873E-1,1.011527377E0,7.006601572E-1
5.291342700E1,4.353775745E-1,1.312078063E0,1.006651384E0
5.293340900E1,7.879652996E-1,1.836724165E0,1.226939387E0
5.295339100E1,7.620391108E-1,2.781860501E0,1.724937973E0
5.297337400E1,1.206397899E0,3.446785693E0,9.993324244E-1
5.299335600E1,2.684923314E0,2.876145392E0,1.308028573E0
5.301333800E1,2.859419139E0,1.683989337E-1,3.489225368E0
5.303332000E1,1.861183360E0,-3.081413652E0,5.437866703E0
5.305330200E1,5.154630135E-1,-4.423160779E0,5.965166271E0
5.307328500E1,2.249241867E-1,-3.713972458E0,3.478186995E0
5.309326700E1,2.012562657E-1,-2.838615623E0,7.961621457E-1
5.311324900E1,6.389866501E-2,-1.977694979E0,-5.581278437E-1
5.313323100E1,7.712741301E-1,-1.082563008E0,-1.318193958E0
5.315321300E1,2.035170916E0,-1.131471312E-1,-1.238705154E0
5.317319600E1,2.457399674E0,5.553394528E-1,-3.695773584E-1
5.319317800E1,1.687175046E0,6.027904849E-1,9.247839332E-2
5.321316000E1,5.555200952E-1,3.458454104E-1,-5.046673357E-1
5.323314200E1,-3.997723434E-1,1.777904391E-2,-1.352823508E0
5.325312400E1,-1.006327302E0,-1.885998943E-1,-2.123804619E0
5.327310700E1,-1.313488850E0,-2.010604571E-1,-2.863926466E0
5.329308900E1,-1.388480706E0,-2.869740352E-2,-3.008212944E0
5.331307100E1,-1.556470627E0,1.814228757E-1,-3.318266231E0
5.333305300E1,-1.002361940E0,5.113428095E-1,-3.217949061E0
5.335303500E1,-4.489310183E-1,8.525138095E-1,-3.017746244E0
5.337301800E1,3.128877986E-2,1.047421242E0,-2.419191336E0
5.339300000E1,2.789927320E-1,9.787052017E-1,-1.752799956E0
5.341298200E1,7.722428676E-1,1.053132656E0,-6.742669952E-1
5.343296400E1,6.303591565E-1,1.699429202E0,1.604908669E-1
5.345294700E1,2.235593735E-1,2.436672610E0,3.383766156E-1
5.347292900E1,4.385808985E-1,2.807175729E0,1.474773037E0
5.349291100E1,6.647900473E-1,3.140054793E0,3.480782574E0
5.351289300E1,3.165712521E-1,3.581775975E0,4.279034514E0
5.353287500E1,2.207634908E-1,2.517878303E0,3.512689660E0
5.355285800E1,4.862028154E-1,1.881017116E-1,4.661760507E0
5.357284000E1,6.144600655E-1,-2.950503264E0,5.819979907E0
5.359282200E1,-7.683331268E-1,-3.888373558E0,4.422158566E0
5.361280400E1,-9.534114625E-1,-2.443700818E0,1.697581190E-1
5.363278600E1,-6.801932944E-1,-8.863387826E-1,-1.780659015E0
5.365276900E1,-1.080495725E0,-8.886841008E-1,-7.249167466E-1
5.367275100E1,-1.434607782E0,-1.337006497E0,4.271817881E-1
5.369273300E1,-1.554376739E0,-1.523876200E0,5.007368374E-1
5.371271500E1,-1.283130837E0,-1.149781283E0,9.200009108E-3
5.373269700E1,-6.121075845E-1,-4.741103715E-1,-4.569400227E-1
5.375268000E1,1.059411323E-1,-3.440397902E-1,-6.952169842E-1
5.377266179E1,2.762312748E-1,-6.994556308E-1,-1.022099143E0
5.379264379E1,-8.543805331E-3,-8.723304619E-1,-1.838793787E0
5.381262579E1,1.896164328E-2,-6.199758902E-1,-2.053252700E0
5.383260779E1,2.893068550E-1,-1.426695769E-1,-2.626174584E0
5.385259079E1,1.287261237E-1,5.277857646E-2,-3.366499913E0
5.387257279E1,-5.707123674E-2,-2.110881396E-1,-3.506308009E0
5.389255479E1,8.390765425E-2,-3.674757229E-1,-3.171152624E0
5.391253679E1,3.020488881E-1,-1.012062398E-1,-2.600173770E0
5.393251879E1,3.686775450E-1,4.223201206E-1,-1.974958482E0
5.395250179E1,1.888580855E-1,3.855731477E-1,-1.111394312E0
5.397248379E1,6.522280354E-2,3.551841447E-1,1.951157391E-2
5.399246579E1,1.206757868E-1,5.271390626E-1,9.550070214E-1
5.401244779E1,1.430929884E-1,1.068041448E0,1.832329690E0
5.403243079E1,5.166285463E-2,1.363495407E0,2.771314171E0
5.405241279E1,3.668714862E-1,1.617380195E0,3.747623768E0
5.407239479E1,9.188112947E-1,1.903549800E0,4.491260961E0
5.409237679E1,1.255382583E0,3.062135674E0,4.078237621E0
5.411235879E1,1.903684578E0,3.844183811E0,1.994768849E0
5.413234179E1,2.914985814E0,1.911843929E0,1.649214776E0
5.415232379E1,1.755084317E0,-2.045976717E0,2.718309161E0
5.417230579E1,1.260865626E-1,-4.899221197E0,2.771083791E0
5.419228779E1,-1.424107827E-1,-5.558987682E0,1.929770030E0
5.421226979E1,4.667267999E-1,-4.126608420E0,4.405561244E-1
5.423225279E1,8.325025910E-1,-2.373055343E0,-1.239693334E0
5.425223479E1,1.172940789E0,-6.499741530E-1,-1.610708522E0
5.427221679E1,5.406718950E-1,-1.716417995E-1,-1.242043329E0
5.429219879E1,-2.191167504E-1,-2.978153577E-1,-8.516054446E-1
5.431218079E1,-1.503853525E-1,-3.656243482E-1,-3.520205086E-1
5.433216379E1,6.234539785E-2,-4.909977150E-1,-2.813563228E-1
5.435214579E1,-1.124672919E-1,-3.793147266E-1,-1.024211158E0
5.437212779E1,4.083061354E-2,-5.777779967E-2,-2.079924189E0
5.439210979E1,-1.855118884E-1,4.963584423E-2,-2.679048032E0
5.441209179E1,-7.588870230E-1,8.230920821E-2,-3.166504673E0
5.443207479E1,-7.163803965E-1,3.575777024E-1,-3.044595489E0
5.445205679E1,8.451197312E-2,6.370029822E-1,-2.343420777E0
5.447203879E1,4.429688318E-1,7.261899778E-1,-1.735309179E0
5.449202079E1,6.299350141E-1,5.594352812E-1,-1.309874539E0
5.451200279E1,8.069858535E-1,1.671242407E-1,-3.876692283E-1
5.453198579E1,7.534411456E-1,1.397972783E-1,8.533946925E-1
5.455196779E1,4.310045515E-1,5.303260875E-1,1.227322379E0
5.457194979E1,3.368186250E-1,1.061829512E0,1.279092457E0
5.459193179E1,2.203022916E-1,1.485278730E0,1.995000983E0
5.461191379E1,-3.096711357E-1,1.783712138E0,1.482765012E0
5.463189679E1,1.099003642E-1,1.645609091E0,1.858430491E0
5.465187879E1,9.207487696E-1,2.434751362E-2,3.263349767E0
5.467186079E1,3.153784932E-1,-1.986499424E0,4.281527767E0
5.469184279E1,-1.282826051E0,-2.595299531E0,2.524272818E0
5.471182579E1,-1.480141074E0,-2.154352813E0,3.694797099E-1
5.473180779E1,-1.302798239E0,-1.264275613E0,-5.764161801E-1
5.475178979E1,-1.966911983E0,-6.543850002E-1,-1.149442145E0
5.477177238E1,-2.138971858E0,-3.258659130E-1,-7.381589359E-1
5.479175438E1,-1.568338574E0,-5.171306759E-2,-2.291664147E-1
5.481173738E1,-4.975589488E-1,4.858334541E-2,2.289009511E-1
5.483171937E1,3.651594946E-1,4.312453106E-2,6.434001285E-1
5.485170138E1,5.463694585E-1,-1.092294967E-1,2.390967411E-1
5.487168338E1,2.878160708E-1,-2.584820151E-1,-9.796571285E-1
5.489166538E1,5.502803687E-2,-3.288924319E-1,-2.240074164E0
5.491164837E1,1.267981505E-1,-3.073900272E-1,-3.057199747E0
5.493163038E1,1.489234298E-1,2.719379202E-2,-3.664046007E0
5.495161238E1,-3.455944917E-1,8.805175871E-2,-3.619543433E0
5.497159438E1,-6.507540985E-1,2.827333421E-2,-3.515847741E0
5.499157638E1,-6.730068471E-1,1.222407210E-1,-2.809064965E0
5.501155938E1,-2.979546311E-1,5.125764258E-1,-2.092858230E0
5.503154138E1,2.498679701E-1,8.574121682E-1,-9.574950117E-1
5.505152338E1,4.451645709E-1,9.900837372E-1,3.302291054E-1
5.507150538E1,4.679209841E-1,9.393765369E-1,1.324927027E0
5.509148738E1,2.562007057E-1,9.111619672E-1,1.988301244E0
5.511147038E1,2.157071476E-1,1.103442684E0,2.263489339E0
5.513145238E1,3.986059336E-1,1.618800776E0,2.576305436E0
5.515143438E1,3.759914981E-1,2.476822663E0,2.606266569E0
5.517141638E1,3.398513565E-1,3.336942823E0,2.134325514E0
5.519139838E1,1.257045677E0,2.731230338E0,1.073514880E0
5.521138138E1,1.589334172E0,2.960543226E-1,2.294343926E0
5.523136338E1,1.130791062E0,-3.177718755E0,4.286206709E0
5.525134538E1,4.497935557E-1,-5.309350750E0,5.636828156E0
5.527132738E1,3.274097241E-1,-4.692393485E0,3.846481474E0
5.529130938E1,6.722006623E-1,-3.307295685E0,1.009024769E0
5.531129238E1,1.061570919E0,-1.804475162E0,-9.119282448E-1
5.533127438E1,1.376699443E0,-2.251186797E-1,-2.017768872E0
5.535125638E1,1.756407688E0,1.253236947E0,-2.715987232E0
5.537123838E1,1.824375869E0,2.012078362E0,-2.401299441E0
5.539122138E1,1.497582149E0,1.455124346E0,-9.568500638E-1
5.541120338E1,9.379605605E-1,6.593542564E-1,-3.059502965E-1
5.543118538E1,3.557946305E-1,-1.255546305E-1,-5.766231716E-2
5.545116738E1,-5.352957822E-1,-6.425859037E-1,-8.519948691E-1
5.547114938E1,-1.029324694E0,-8.486397368E-1,-2.006073271E0
5.549113238E1,-1.096914852E0,-7.244426836E-1,-2.605837968E0
5.551111438E1,-1.175927254E0,-6.158445400E-1,-3.341719998E0
5.553109638E1,-1.009467842E0,-2.462627962E-1,-3.575456012E0
5.555107838E1,-7.860395922E-1,1.757941997E-1,-3.598235595E0
5.557106038E1,3.040290842E-1,7.208380213E-1,-2.925170202E0
5.559104338E1,1.385919333E0,1.401051342E0,-1.925837193E0
5.561102538E1,1.795683728E0,1.590411667E0,-9.160774291E-1
5.563100738E1,9.884980454E-1,1.692758406E0,-2.041122651E-1
5.565098938E1,-3.167310638E-2,1.608907287E0,3.077787209E-1
5.567097138E1,-7.644127149E-2,1.689251539E0,1.321551429E0
5.569095438E1,-8.556504752E-2,1.558344367E0,1.899304867E0
5.571093638E1,-4.722741630E-1,1.762150823E0,2.449862906E0
5.573091838E1,-9.997794440E-1,2.373857873E0,1.694541222E0
5.575090038E1,-2.332661169E-1,2.035064059E0,1.377689377E0
5.577088238E1,8.840487937E-1,-2.144048265E-1,3.282918643E0
5.579086463E1,2.390899802E-1,-2.684890569E0,5.254490418E0
5.581084663E1,-1.310160761E0,-2.718436338E0,3.791695402E0
5.583082863E1,-1.944529426E0,-1.695182662E0,1.019413517E0
5.585081063E1,-2.158254367E0,-9.707214135E-1,4.543315798E-1
5.587079263E1,-2.058405266E0,-1.367469321E0,1.670984545E0
5.589077563E1,-1.899041012E0,-1.692345885E0,1.878699864E0
5.591075763E1,-1.646635569E0,-1.826781852E0,1.147723063E0
5.593073963E1,-1.163481163E0,-1.619463851E0,2.144080424E-1
5.595072163E1,-5.336599140E-1,-1.354949994E0,-6.706540006E-1
5.597070363E1,2.437615401E-1,-1.096702452E0,-1.673269637E0
5.599068663E1,8.429727615E-1,-6.837644814E-1,-2.660573754E0
5.601066863E1,1.081085343E0,-4.507472366E-1,-3.207743915E0
5.603065063E1,5.041417807E-1,-2.221067789E-1,-3.817519045E0
5.605063263E1,7.918134984E-2,-3.707397848E-2,-4.330953696E0
5.607061463E1,-1.057732075E-2,3.118843433E-1,-4.498367667E0
5.609059763E1,3.501278015E-1,5.536365974E-1,-3.645465894E0
5.611057963E1,4.071741510E-1,4.998635557E-1,-2.546241392E0
5.613056163E1,1.453731466E-1,3.897753954E-1,-1.413702963E0
5.615054363E1,1.041950075E-1,4.486445779E-1,-7.856354034E-1
5.617052563E1,1.814134470E-1,6.356259629E-1,3.497447723E-1
5.619050863E1,1.555688269E-3,9.581667106E-1,9.128714007E-1
5.621049063E1,-8.060540266E-2,1.399225111E0,1.062075972E0
5.623047263E1,-7.236968713E-1,1.574711162E0,1.453309078E0
5.625045463E1,-5.466736599E-1,1.601712142E0,2.470816403E0
5.627043662E1,-2.536534575E-1,1.613137309E0,3.599781014E0
5.629041963E1,2.820969274E-1,1.803072708E0,3.740312995E0
5.631040162E1,5.476266830E-1,2.573728276E0,3.215904289E0
5.633038363E1,1.406952060E0,2.593683361E0,1.893162952E0
5.635036562E1,2.129195167E0,9.119504642E-1,2.259509724E0
5.637034763E1,1.357593959E0,-2.193241767E0,2.973179936E0
5.639033062E1,9.806169854E-2,-4.413826869E0,2.792262990E0
5.641031263E1,3.449070419E-1,-4.498979870E0,1.629681568E0
5.643029462E1,7.116848630E-1,-3.142526703E0,4.266713262E-1
5.645027663E1,5.597926922E-1,-1.721800649E0,-1.154706393E0
5.647025862E1,1.287998260E-1,-5.443041489E-1,-2.211535658E0
5.649024163E1,-1.052242819E-1,-1.464645660E-1,-2.203440188E0
5.651022362E1,-1.094500098E-2,-2.241129586E-1,-1.118547211E0
5.653020563E1,4.501800201E-1,-2.391829875E-1,-3.087493587E-1
5.655018762E1,8.099512690E-1,-1.107284304E-1,-5.924872524E-1
5.657016963E1,5.993960300E-1,1.001706979E-1,-1.578921888E0
5.659015262E1,2.270692743E-1,3.081158128E-1,-2.468175216E0
5.661013463E1,-5.554761680E-2,2.077021632E-1,-2.550940799E0
5.663011662E1,-1.550313765E-1,3.192141205E-1,-2.469100830E0
5.665009863E1,9.027699885E-2,5.864172578E-1,-2.199481038E0
5.667008062E1,4.928276742E-1,8.242796516E-1,-1.746793111E0
5.669006363E1,8.139153157E-1,1.043515155E0,-1.351683301E0
5.671004562E1,6.471049974E-1,9.447504205E-1,-7.421104842E-1
5.673002763E1,1.595356511E-1,6.684381983E-1,-1.702580559E-1
5.675000962E1,-3.623485187E-1,9.828944394E-1,-1.798790646E-1
5.676999163E1,-7.405321746E-1,1.340743453E0,2.374612749E-1
5.678997450E1,-6.278746746E-1,1.717263210E0,1.202424350E0
5.680995650E1,-6.869342570E-1,1.705507675E0,2.797369949E0
5.682993850E1,-8.144107211E-1,6.680932125E-1,3.410700771E0
5.684992050E1,-6.753996009E-1,-4.082335934E-1,4.159558357E0
5.686990250E1,3.527385467E-1,-1.429516173E0,4.649332250E0
5.688988550E1,2.036222684E-1,-1.448223755E0,4.071600446E0
5.690986750E1,-5.434448640E-1,-1.043226303E0,2.080798348E0
5.692984950E1,-1.707598347E0,-7.630707058E-1,6.987937260E-1
5.694983150E1,-2.359252552E0,-7.263349888E-1,1.725384700E-1
5.696981350E1,-2.396351819E0,-6.344237754E-1,2.143729591E-1
5.698979650E1,-2.055027622E0,-5.562465021E-1,2.990154988E-1
5.700977850E1,-1.246991243E0,-7.067000386E-1,3.718700516E-1
5.702976050E1,-4.534575307E-1,-8.238282466E-1,7.085597456E-1
5.704974250E1,1.913194343E-2,-1.166325541E0,4.799517399E-1
5.706972450E1,2.515493735E-1,-1.467957231E0,-6.550284863E-2
5.708970750E1,1.181846171E-1,-1.571598251E0,-1.100769922E0
5.710968950E1,1.484988489E-1,-1.417720000E0,-2.647202341E0
5.712967150E1,5.547143854E-2,-1.078666715E0,-3.728958871E0
5.714965350E1,-4.862442210E-2,-6.952760410E-1,-4.296832854E0
5.716963550E1,7.206313223E-2,-4.867195997E-1,-3.938307903E0
5.718961750E1,-5.167590123E-2,-3.156955585E-1,-3.653597032E0
5.720960050E1,7.195402684E-2,6.384194702E-2,-3.474604406E0
5.722958250E1,1.046985989E-2,5.439696881E-1,-3.591025393E0
5.724956450E1,-1.692019574E-1,9.876116806E-1,-3.452581453E0
5.726954650E1,-1.728582031E-1,1.227326472E0,-2.329216136E0
5.728952850E1,-4.050544988E-1,1.061680115E0,-7.108641332E-1
5.730951150E1,-2.565655902E-1,9.031448498E-1,5.893075365E-1
5.732949350E1,2.653008188E-1,1.348554456E0,1.760351635E0
5.734947550E1,5.770576562E-1,1.716255296E0,2.512487755E0
5.736945750E1,6.406729140E-1,1.687657003E0,3.400830086E0
5.738943950E1,6.917384756E-1,1.766845845E0,3.726256288E0
5.740942250E1,8.327466392E-1,2.671908289E0,3.576338357E0
5.742940450E1,9.900679497E-1,3.875409989E0,2.398436059E0
5.744938650E1,2.131973910E0,3.308216037E0,1.946208892E0
5.746936850E1,2.292814879E0,-2.819268648E-1,3.814190810E0
5.748935050E1,6.413346726E-1,-4.109072620E0,5.339435844E0
5.750933350E1,-7.958583829E-1,-5.116996651E0,3.820522760E0
5.752931550E1,-1.833204433E-1,-3.976562726E0,9.134233779E-1
5.754929750E1,1.111377355E-1,-2.635734782E0,-7.168908584E-1
5.756927950E1,-1.155059345E-1,-1.656829313E0,-1.806481488E0
5.758926150E1,4.762331483E-2,-5.886365685E-1,-2.774421381E0
5.760924350E1,3.789831529E-1,5.247539833E-1,-3.057341834E0
5.762922650E1,5.718757806E-1,7.301041040E-1,-1.994466548E0
5.764920850E1,6.068246982E-1,4.959555691E-1,-8.236300260E-1
5.766919050E1,4.807015722E-1,1.057226291E-1,-3.626185870E-1
5.768917250E1,2.332892865E-3,-2.501988494E-1,-6.858661169E-1
5.770915450E1,-4.297867592E-1,-4.152069828E-1,-1.485537761E0
5.772913750E1,-6.225165054E-1,-2.561980927E-1,-2.320770417E0
5.774911950E1,-4.589398070E-1,2.958471850E-2,-2.765449998E0
5.776910150E1,-5.414695649E-1,1.152432118E-1,-2.741133183E0
5.778908354E1,1.628628630E-2,1.380665025E-1,-2.372646915E0
5.780906554E1,5.202603981E-1,3.790255818E-1,-1.967498020E0
5.782904854E1,8.373169691E-1,9.136942501E-1,-2.178112974E0
5.784903054E1,1.176767499E0,1.470502231E0,-2.117687262E0
5.786901254E1,5.725165258E-1,1.666543584E0,-1.265866640E0
5.788899454E1,-1.220760488E-1,1.988218798E0,-8.997672057E-1
5.790897654E1,-2.929280356E-1,2.034107162E0,1.775296533E-1
5.792895954E1,-3.254501760E-2,1.825796011E0,1.603529311E0
5.794894154E1,-6.757135963E-1,1.638219964E0,3.954328104E0
5.796892354E1,-1.434075101E0,2.235502518E0,2.804971914E0
5.798890554E1,-5.472364544E-1,1.221909319E0,2.574427310E0
5.800888754E1,6.156960938E-2,-1.680404409E0,4.034575292E0
5.802886954E1,-7.045590806E-1,-4.073670068E0,4.979360796E0
5.804885254E1,-1.632133451E0,-2.792453317E0,3.256526066E0
5.806883454E1,-1.719362799E0,-1.029443392E0,6.585379851E-1
5.808881654E1,-2.209029249E0,8.224123433E-2,5.480185926E-1
5.810879854E1,-2.603187133E0,-1.204836327E-1,1.469600590E0
5.812878054E1,-2.518773219E0,-6.735505651E-1,1.566272022E0
5.814876354E1,-1.774363610E0,-9.068658717E-1,1.223069699E0
5.816874554E1,-1.292893202E0,-7.928005815E-1,8.381398916E-1
5.818872754E1,-9.119427167E-1,-8.520916405E-1,-2.624142677E-1
5.820870954E1,-7.741872860E-1,-1.334028510E0,-1.170897333E0
5.822869154E1,-4.751299432E-1,-1.702126084E0,-1.692033352E0
5.824867354E1,-2.279860081E-1,-1.566747255E0,-2.840451649E0
5.826865654E1,1.487296312E-1,-1.203747283E0,-3.907249832E0
5.828863854E1,-8.123383217E-2,-8.239620017E-1,-4.946335137E0
5.830862054E1,-6.807492185E-1,-6.272603515E-1,-5.157704966E0
5.832860254E1,-7.651687599E-1,-4.466762589E-1,-4.350475211E0
5.834858454E1,-9.955023520E-2,3.268608168E-2,-3.332485490E0
5.836856754E1,8.120797285E-1,6.541948195E-1,-1.982723585E0
5.838854954E1,1.184130825E0,1.225247349E0,-6.940118730E-1
5.840853154E1,1.167407569E0,1.556257350E0,1.784540981E-1
5.842851354E1,1.363051311E0,1.940316653E0,7.701239097E-1
5.844849554E1,1.496061580E0,2.176415819E0,1.474087744E0
5.846847754E1,1.421254057E0,2.290508884E0,2.000365804E0
5.848846054E1,1.375796487E0,2.143106717E0,2.523472334E0
5.850844254E1,1.587282237E0,2.176773961E0,3.223621445E0
5.852842454E1,1.768402666E0,2.251526666E0,3.695841411E0
5.854840654E1,1.685876380E0,2.488459792E0,2.770143558E0
5.856838854E1,2.055861874E0,1.669064319E0,1.995172307E0
5.858837154E1,2.052964286E0,-7.393739873E-1,2.791927945E0
5.860835354E1,5.597953600E-1,-3.552698649E0,3.306441407E0
5.862833554E1,-4.552226224E-1,-5.082725535E0,2.749510489E0
5.864831754E1,6.318782631E-2,-4.706496384E0,1.935176951E0
5.866829954E1,3.934610416E-1,-3.299239976E0,1.012025560E0
5.868828154E1,6.507909360E-1,-1.764120457E0,-4.681532282E-1
5.870826454E1,4.982408803E-1,-5.115249503E-1,-1.300549400E0
5.872824654E1,-9.120782076E-2,2.020088755E-1,-1.356375107E0
5.874822854E1,-3.028801794E-1,4.772440405E-1,-1.422812925E0
5.876821054E1,-1.129834640E-1,2.363545431E-1,-1.093923417E0
5.878819225E1,4.649672083E-2,5.371690840E-2,-1.152383879E0
5.880817425E1,-1.224193900E-1,-7.673695788E-2,-1.955298974E0
5.882815725E1,-5.063812643E-1,-2.168961789E-1,-2.762142813E0
5.884813925E1,-6.844329643E-1,1.139344588E-2,-3.275075773E0
5.886812125E1,-4.909272195E-1,2.739642727E-1,-3.066256499E0
5.888810325E1,-2.951974131E-1,8.093283212E-1,-2.933832268E0
5.890808525E1,-1.179337533E-1,1.093552119E0,-2.527440839E0
5.892806725E1,4.704243964E-1,1.163044230E0,-1.748132123E0
5.894805025E1,7.297027657E-1,1.007694820E0,-5.411586392E-1
5.896803225E1,4.320828877E-1,7.819908339E-1,6.902579606E-1
5.898801425E1,-1.011857471E-1,1.021532548E0,7.087193745E-1
5.900799625E1,9.908128850E-2,1.385703278E0,7.627371222E-1
5.902797825E1,3.616230255E-1,1.341558262E0,1.513237776E0
5.904796025E1,-1.115117381E-1,9.909688595E-1,2.351432632E0
5.906794325E1,-7.103269934E-1,1.664700542E0,2.246297940E0
5.908792525E1,2.169167172E-1,2.733174537E0,8.606142497E-1
5.910790725E1,1.834797946E0,1.126321669E0,2.943740374E0
5.912788925E1,1.313788227E0,-2.052981682E0,5.464971471E0
5.914787125E1,-8.936663671E-1,-3.535844927E0,4.953566973E0
5.916785325E1,-1.573683514E0,-2.732396565E0,1.872424632E0
5.918783625E1,-1.966363368E0,-1.480343387E0,1.180634701E-1
5.920781825E1,-2.142609703E0,-1.308377945E0,-3.130143178E-1
5.922780025E1,-1.837139317E0,-1.146683428E0,1.372546166E-1
5.924778225E1,-1.085734830E0,-9.140367508E-1,1.215589356E-1
5.926776425E1,-2.222676687E-1,-5.739202961E-1,1.272319043E-1
5.928774725E1,4.913037436E-1,-4.108328269E-1,-5.217505610E-1
5.930772925E1,7.715938997E-1,-6.334496292E-1,-1.601827771E0
5.932771125E1,4.417597007E-1,-9.489208008E-1,-2.513170125E0
5.934769325E1,2.952213502E-2,-1.318348032E0,-2.399393833E0
5.936767525E1,-9.547772259E-3,-1.156447109E0,-3.137582005E0
5.938765725E1,-2.073274480E-1,-7.591650581E-1,-3.885996957E0
5.940763925E1,-1.725489767E-1,-9.943160981E-2,-4.283394783E0
5.942762225E1,-5.691991080E-1,2.547307339E-1,-4.270409871E0
5.944760425E1,-5.361953033E-1,2.225698784E-1,-3.206569794E0
5.946758625E1,-3.089536823E-1,5.339045835E-1,-1.836653121E0
